id,name,rating,room,type-of-room,beds,number-of-baths,shared-bath,host-id,host-name,neighbourhood-group,neighbourhood,latitude,longitude,room-type,price,minimum-nights,number-of-reviews,last-review,reviews-per-month,calculated-host-listings-count,availability-365,number-of-reviews-ltm,license
48839304,Rental unit in Madrid,4.58,1,Studio,1,1,0,325540127,Madrent,Centro,Sol,40.41636,-3.70282,Entire home/apt,98,3,12,4/11/2023,0.38,23,272,10,NA
48598136,Rental unit in Madrid,4.08,1,Bedroom,1,1,0,392790154,Apartamentos Temporales,Salamanca,Guindalera,40.43545,-3.67219,Entire home/apt,98,7,13,11/10/2023,0.4,39,123,3,VT-405
48562755,Hostel in Madrid,4.55,1,Bedroom,1,1,0,254267435,Jaluca,Centro,Sol,40.41585,-3.7048,Private room,98,1,58,5/12/2023,1.75,10,365,10,NA
47884485,Rental unit in Madrid,4.44,1,Bedroom,2,1,0,377605855,MIT House,Chamberí,Trafalgar,40.43591,-3.70092,Entire home/apt,98,1,18,23/5/2023,0.54,291,211,3,VT-927
47883528,Rental unit in Madrid,4.17,1,Studio,1,1,0,377605855,MIT House,Salamanca,Goya,40.42686,-3.67057,Entire home/apt,98,1,47,24/11/2023,1.39,291,347,15,VT-970
46347252,Rental unit in Madrid,4.78,1,Bedroom,2,1,0,202731872,Álvaro,Salamanca,Recoletos,40.42337,-3.68966,Entire home/apt,98,2,58,21/11/2023,1.72,2,0,29,NA
44437175,Rental unit in Madrid,4.86,1,Bedroom,1,1,0,506526260,Andrea,Centro,Universidad,40.42525,-3.70459,Entire home/apt,98,4,122,11/12/2023,3.08,13,0,47,VT 11066
42397321,Condo in Madrid,4.9,1,Bedroom,2,1,0,77489120,Pablo,Tetuán,Berruguete,40.46145,-3.70786,Entire home/apt,98,1,229,2/12/2023,4.93,15,0,83,NA
40200113,Rental unit in Madrid,4.93,1,Bedroom,1,1,0,17292622,Beatriz,Chamartín,Prosperidad,40.44008,-3.67561,Private room,98,2,30,8/12/2023,0.61,3,355,17,NA
39085699,Rental unit in Madrid,4.54,1,Bedroom,2,1,0,140956624,Juan José,Centro,Sol,40.41454,-3.70701,Entire home/apt,98,5,13,5/12/2023,0.26,1,35,8,NA
34792915,Rental unit in Madrid,4.65,1,Bedroom,2,1,0,4975799,Kristian,Centro,Sol,40.41618,-3.70423,Entire home/apt,98,1,321,6/12/2023,5.82,14,351,79,NA
33819563,Rental unit in Madrid,4.46,1,Bedroom,2,1,0,51564174,Álvaro & Tatiana,Centro,Cortes,40.41239,-3.69728,Entire home/apt,98,1,50,11/5/2023,0.96,16,2,5,VT-4884
33557425,Rental unit in Madrid,4.92,1,Bedroom,2,1,0,77489120,Pablo,Tetuán,Berruguete,40.45969,-3.70732,Entire home/apt,98,1,260,1/12/2023,4.55,15,0,63,NA
31688364,Rental unit in Madrid,4.54,1,Bedroom,2,1,0,5188527,Carlos,Centro,Embajadores,40.41251,-3.7021,Entire home/apt,98,3,113,9/12/2023,1.92,2,124,25,NA
31579349,Serviced apartment in Madrid,3.56,1,Bedroom,2,1,0,216310014,Aparthotel G3,Tetuán,Castillejos,40.4599,-3.69823,Entire home/apt,98,2,9,7/1/2023,0.16,18,326,1,NA
31426965,Rental unit in Madrid,4.38,1,Bedroom,2,1,0,107141654,Leeways,Centro,Universidad,40.42165,-3.707,Entire home/apt,98,3,207,6/12/2023,3.46,97,94,48,VT-6964
30361617,Rental unit in Madrid,4.79,1,Studio,2,1,0,30348413,Enrique H,Centro,Cortes,40.41338,-3.69674,Entire home/apt,98,3,205,27/11/2023,3.4,4,0,49,NA
30181411,Condo in Madrid,4.54,1,Bedroom,1,1,0,10444354,Maria Elena,Centro,Embajadores,40.40723,-3.70808,Entire home/apt,98,1,28,27/6/2023,0.46,2,334,5,NA
28170391,Rental unit in Madrid,4.87,1,Bedroom,1,1,0,2564339,Alfonso & Guillermo,Centro,Palacio,40.42146,-3.70971,Entire home/apt,98,3,67,13/11/2023,1.06,15,0,35,VT 0000
27369539,Loft in Madrid,5,1,Studio,1,1,0,8237595,Palma,Chamartín,Castilla,40.46801128,-3.67751576,Entire home/apt,98,2,5,23/10/2023,2.03,2,0,5,NA
23478020,Rental unit in Madrid,4.95,2,Bedroom,3,1,0,9392971,David,Salamanca,Goya,40.42712,-3.67891,Entire home/apt,98,15,20,31/10/2023,0.29,3,307,5,NA
23226721,Rental unit in Madrid,4.75,1,Studio,1,1,0,172793556,Máximo,Centro,Embajadores,40.40738,-3.69951,Entire home/apt,98,4,40,28/10/2023,0.56,1,74,3,VT-6264
23119737,Rental unit in Madrid,4.86,2,Bedroom,2,1,0,29281033,Álvaro,Centro,Palacio,40.41276,-3.71137,Entire home/apt,98,2,279,4/12/2023,3.97,6,0,55,NA
19784925,Rental unit in Madrid,4.65,2,Bedroom,3,2,0,40877988,Raul,Centro,Embajadores,40.41254,-3.70363,Entire home/apt,98,2,312,8/12/2023,4.06,116,312,63,VT-3965
16940671,Rental unit in Madrid,4.47,2,Bedroom,2,1,0,1408525,Mad4Rent,Arganzuela,Imperial,40.41334,-3.71853,Entire home/apt,98,3,17,3/11/2023,0.21,73,316,7,VT3285
13634914,Rental unit in Madrid,4.89,1,Bedroom,1,1,0,79065023,Isabelle,Centro,Justicia,40.4237,-3.69659,Private room,98,3,72,26/6/2023,0.81,1,56,10,NA
12908786,Loft in Madrid,4.83,1,Bedroom,1,1,0,55863769,Mariano,Centro,Universidad,40.42511,-3.70688,Entire home/apt,98,4,214,10/12/2023,2.33,2,311,27,NA
8394827,Rental unit in Madrid,4.63,1,Bedroom,2,1,0,30348413,Enrique H,Centro,Cortes,40.4133,-3.69678,Entire home/apt,98,3,330,13/11/2023,3.37,4,51,50,NA
8056210,Loft in Madrid,4.79,1,Bedroom,1,1,0,27997968,Marta,Centro,Embajadores,40.4093,-3.69804,Entire home/apt,98,5,182,5/12/2023,1.81,1,46,14,NA
7465105,Rental unit in Madrid,4.76,1,Studio,2,1,0,30348413,Enrique H,Centro,Cortes,40.4133,-3.69678,Entire home/apt,98,3,391,22/11/2023,3.88,4,0,63,NA
5938004,Rental unit in Madrid,4.8,1,Bedroom,3,2,0,30829022,Arantxa,Latina,Puerta del Angel,40.4149,-3.72476,Entire home/apt,98,5,50,30/10/2023,0.48,1,1,8,NA
5429605,Loft in Madrid,4.58,1,Studio,2,1,0,723539,Eloisa,Centro,Embajadores,40.40721,-3.69942,Entire home/apt,98,2,143,25/9/2023,1.35,9,311,4,VT-
2622839,Loft in Madrid,4.86,1,Bedroom,2,1,0,9757922,Maria,Centro,Justicia,40.4204,-3.69744,Entire home/apt,98,1,303,2/12/2023,2.61,6,298,60,VT
772646,Rental unit in Madrid,4.74,1,Studio,1,1,0,3606346,José,Centro,Sol,40.41403,-3.70453,Entire home/apt,98,1,253,26/11/2023,1.93,6,59,37,NA
576487,Home in Madrid,4.75,2,Bedroom,6,1,0,2312712,Pilar,Barajas,Casco Histórico de Barajas,40.4739,-3.57583,Entire home/apt,98,1,624,8/12/2023,4.58,1,0,104,NA
471328,Rental unit in Madrid,4.56,1,Bedroom,1,1,0,1408525,Mad4Rent,Centro,Sol,40.41628,-3.70364,Entire home/apt,98,3,177,9/12/2023,1.3,73,272,20,VT-532
459362,Rental unit in Madrid,4.56,1,Bedroom,1,1,0,1408525,Mad4Rent,Centro,Sol,40.41592,-3.70177,Entire home/apt,98,3,102,20/11/2023,0.9,73,230,23,0
459303,Rental unit in Madrid,4.56,1,Bedroom,1,1,0,1408525,Mad4Rent,Centro,Universidad,40.42548,-3.7042,Entire home/apt,98,3,91,10/12/2023,0.82,73,290,30,VT- 556
404569,Rental unit in Madrid,4.43,1,Bedroom,1,1,0,1408525,Mad4Rent,Centro,Universidad,40.42552,-3.70589,Entire home/apt,98,3,83,11/12/2023,0.77,73,325,14,0
54292603,Rental unit in Madrid,3.89,1,Studio,2,1,0,5234573,Eva,Centro,Sol,40.41623,-3.70204,Entire home/apt,97,3,9,22/7/2023,0.42,7,91,5,NA
54142097,Rental unit in Madrid,4.69,1,Studio,2,1,0,377605855,MIT House,Chamartín,Hispanoamérica,40.45702,-3.67931,Entire home/apt,97,1,16,27/11/2023,0.77,291,328,11,NA
53225206,Rental unit in Madrid,4.66,1,Studio,NA,0,0,394687867,Jorge,Centro,Palacio,40.42066,-3.71085,Entire home/apt,97,2,41,11/11/2023,1.61,62,346,15,NA
52565330,Rental unit in Madrid,4.23,1,Bedroom,NA,1,0,394687867,Jorge,Centro,Palacio,40.42243,-3.71054,Entire home/apt,97,2,35,23/10/2023,1.31,62,333,12,NA
51062188,Rental unit in Madrid,4.65,1,Bedroom,1,1,0,413137791,Botoneras,Centro,Sol,40.41576,-3.70715,Entire home/apt,97,1,88,12/11/2023,3.15,5,136,37,VT-951
50569972,Rental unit in Madrid,4.62,1,Bedroom,NA,1,0,394687867,Jorge,Centro,Palacio,40.42179,-3.70898,Entire home/apt,97,2,110,6/11/2023,3.68,62,0,27,NA
50283441,Rental unit in Madrid,3.81,1,Studio,1,1,0,377605855,MIT House,Centro,Cortes,40.41533,-3.70085,Entire home/apt,97,1,31,16/10/2023,1.03,291,343,8,VT-980
50123222,Rental unit in Madrid,4.7,1,Bedroom,1,1,0,394687867,Jorge,Centro,Palacio,40.42195,-3.70902,Entire home/apt,97,2,74,31/10/2023,2.42,62,348,15,NA
49914088,Rental unit in Madrid,4.83,1,Bedroom,1,1,0,506526260,Andrea,Centro,Universidad,40.42453,-3.70595,Entire home/apt,97,3,83,20/11/2023,2.73,13,19,34,NA
49509425,Rental unit in Madrid,4.55,1,Bedroom,2,1,0,394687867,Jorge,Centro,Universidad,40.42236,-3.70912,Entire home/apt,97,2,88,25/9/2023,2.86,62,299,24,NA
49229761,Rental unit in Madrid,4.52,1,Bedroom,NA,1,0,394687867,Jorge,Centro,Palacio,40.42016,-3.70958,Entire home/apt,97,2,91,20/10/2023,2.83,62,276,11,NA
48992883,Rental unit in Madrid,4.58,1,Bedroom,NA,1,0,394687867,Jorge,Centro,Palacio,40.42035,-3.70963,Entire home/apt,97,2,136,24/11/2023,4.17,62,344,37,NA
48958185,Rental unit in Madrid,4.49,1,Bedroom,NA,1,0,394687867,Jorge,Centro,Palacio,40.42062,-3.71118,Entire home/apt,97,2,85,20/9/2023,2.66,62,253,9,NA
48936456,Rental unit in Madrid,4.21,1,Studio,1,1,0,392790154,Apartamentos Temporales,Centro,Universidad,40.42881,-3.70703,Entire home/apt,97,7,24,25/10/2023,0.93,39,144,10,NA
48927957,Rental unit in Madrid,4.75,1,Studio,1,1,0,392790154,Apartamentos Temporales,Centro,Universidad,40.42941,-3.70764,Entire home/apt,97,7,24,23/11/2023,0.77,39,75,13,NA
48687653,Rental unit in Madrid,4.16,1,Bedroom,1,1,0,392790154,Apartamentos Temporales,Centro,Universidad,40.4294,-3.70817,Entire home/apt,97,7,19,25/8/2023,0.58,39,138,4,NA
48131212,Rental unit in Madrid,4.73,2,Bedroom,2,1,0,50682071,Sara,Tetuán,Bellas Vistas,40.44958,-3.70645,Entire home/apt,97,2,45,19/11/2023,2.06,2,148,27,NA
45589741,Rental unit in Madrid,4.77,1,Bedroom,1,1,0,283728325,Elisa,Arganzuela,Imperial,40.4045,-3.71596,Entire home/apt,97,3,65,5/11/2023,1.95,1,58,20,NA
45265338,Rental unit in Madrid,4.71,1,Bedroom,4,1,0,202731872,Álvaro,Centro,Justicia,40.42355,-3.69191,Entire home/apt,97,2,55,20/10/2023,1.54,2,176,12,NA
42665775,Rental unit in Madrid,4.7,1,Bedroom,1,1,0,96804915,Gius,Centro,Embajadores,40.4121,-3.70715,Entire home/apt,97,1,57,24/11/2023,1.53,26,207,9,NA
42602841,Rental unit in Madrid,4.72,1,Bedroom,2,1,0,129000409,Olala Homes,Puente de Vallecas,Numancia,40.39964,-3.6626,Entire home/apt,97,1,53,19/8/2023,1.25,42,359,7,NA
42314853,Loft in Madrid,5,3,Bedroom,5,2,0,145628896,Pedro,Latina,Puerta del Angel,40.41061,-3.72902,Entire home/apt,97,2,5,15/3/2020,0.11,1,0,0,NA
41736693,Rental unit in Madrid,4.76,1,Studio,2,1,0,104897794,Alicia,Salamanca,Recoletos,40.42853,-3.68604,Entire home/apt,97,2,17,4/12/2023,0.37,2,202,16,NA
40723595,Rental unit in Madrid,5,1,Studio,1,1,0,184670198,Miguel Angel,Centro,Justicia,40.42541,-3.70023,Entire home/apt,97,75,4,19/8/2023,0.14,2,339,2,NA
40373833,Condo in Madrid,4.21,2,Bedroom,3,1,0,81499370,Christian,Salamanca,Goya,40.42824,-3.67828,Entire home/apt,97,3,14,6/6/2022,0.29,1,17,0,NA
38889396,Loft in Madrid,4.33,1,Bedroom,3,1,0,5432336,Patricia,Centro,Palacio,40.41875,-3.70895,Entire home/apt,97,1,109,26/11/2023,2.13,3,252,37,NA
38562327,Rental unit in Madrid,4.09,1,Bedroom,2,1,0,37918137,Diana,Centro,Justicia,40.42549,-3.69778,Entire home/apt,97,2,23,23/9/2022,0.45,18,1,0,NA
35826119,Rental unit in Madrid,4.8,1,Bedroom,1,1,0,105024501,Sara Lorena,Centro,Embajadores,40.41141,-3.7035,Entire home/apt,97,3,131,7/11/2023,2.43,10,105,30,NA
35035282,Rental unit in Madrid,4.78,1,Bedroom,1,1,0,105795094,Orlando,Centro,Embajadores,40.41014,-3.70257,Entire home/apt,97,1,369,8/12/2023,6.68,8,332,98,NA
33969451,Rental unit in Madrid,4.89,1,Bedroom,1,1,0,6365055,Ana & Ricardo,Centro,Sol,40.41959,-3.70337,Entire home/apt,97,4,111,25/11/2023,1.96,13,52,28,NA
31594484,Rental unit in Madrid,4.24,1,Bedroom,4,1,0,37918137,Diana,Centro,Justicia,40.42426,-3.69949,Entire home/apt,97,2,34,23/10/2023,0.57,18,334,1,VT-10945
29310279,Rental unit in Madrid,4.77,1,Studio,2,1,0,30348413,Enrique H,Centro,Cortes,40.41338,-3.69674,Entire home/apt,97,3,181,11/11/2023,3.08,4,75,47,NA
28937774,Rental unit in Madrid,4.41,1,Bedroom,NA,1,0,218127162,Ascensión,Chamberí,Gaztambide,40.4331,-3.71518,Entire home/apt,97,1,27,11/9/2023,0.43,1,334,7,NA
26715025,Rental unit in Madrid,4.57,1,Bedroom,2,1,0,37918137,Diana,Centro,Justicia,40.4239,-3.69973,Entire home/apt,97,2,87,14/6/2023,1.32,18,341,3,VT-9346
23476851,Rental unit in Madrid,4.68,2,Bedroom,5,1,0,72487859,Maria,Latina,Lucero,40.4082,-3.74194,Entire home/apt,97,2,245,10/12/2023,3.48,3,101,60,VT-8449
23280751,Rental unit in Madrid,4.45,1,Bedroom,2,1,0,37918137,Diana,Centro,Justicia,40.42394,-3.69884,Entire home/apt,97,2,118,23/6/2023,1.67,18,340,2,VT-7946
23185366,Rental unit in Madrid,4.85,2,Bedroom,4,1,0,63576984,Inverproperty,Ciudad Lineal,Quintana,40.4357,-3.64472,Entire home/apt,97,5,109,29/9/2023,1.55,2,288,19,VT-4592
22543661,Rental unit in Madrid,4.72,1,Bedroom,1,1,0,165607941,Jorge,Tetuán,Cuatro Caminos,40.45443,-3.69191,Entire home/apt,97,1,124,3/12/2023,1.73,1,294,18,VT-5122
21184348,Rental unit in Madrid,4.77,2,Bedroom,3,1,0,58001141,Marta,Centro,Cortes,40.41274,-3.69819,Entire home/apt,97,4,153,30/11/2023,2.03,2,103,26,VT-6185
21131476,Rental unit in Madrid,4.73,1,Bedroom,1,1,0,104415609,Cristina,Arganzuela,Delicias,40.39783,-3.69303,Entire home/apt,97,3,118,24/11/2023,1.57,1,0,28,NA
19692022,Rental unit in Madrid,4.96,1,Bedroom,1,1,0,24617398,Rotem,Centro,Cortes,40.41333,-3.69903,Entire home/apt,97,3,306,4/12/2023,3.92,1,0,57,VT-8140
19129261,Rental unit in Madrid,4.15,1,Bedroom,3,1,0,99018982,Juan Y Bea,Centro,Justicia,40.42527,-3.69205,Entire home/apt,97,1,26,3/8/2023,0.35,56,334,7,VT- 4281
19118395,Rental unit in Madrid,4.77,1,Studio,1,1,0,120066393,Lola,Salamanca,Lista,40.43311569,-3.673479951,Entire home/apt,97,2,309,29/11/2023,3.95,19,0,53,NA
18305543,Rental unit in Madrid,4.64,1,Studio,1,1,0,21479826,Hector,Centro,Embajadores,40.40909,-3.70214,Entire home/apt,97,2,309,11/12/2023,3.81,2,0,63,NA
18067583,Condo in Madrid,4.53,1,Bedroom,1,1,0,124381557,Barbieri Real Estate,Salamanca,Goya,40.42864,-3.67681,Entire home/apt,97,1,154,7/12/2023,1.9,5,258,24,VT-3524
17614795,Rental unit in Madrid,4.43,2,Bedroom,4,1,0,99785421,Victor Francisco,Centro,Universidad,40.42561,-3.70472,Entire home/apt,97,5,47,17/2/2021,0.58,1,0,0,NA
12909846,Rental unit in Madrid,4.7,2,Bedroom,4,1,0,70761322,Jose,Arganzuela,Palos de Moguer,40.404587,-3.697003,Entire home/apt,97,5,142,12/12/2023,1.54,1,316,17,VT-11496
12787732,Rental unit in Madrid,4.53,1,Bedroom,1,1,0,67418419,Nuria,Retiro,Pacífico,40.40636,-3.68385,Entire home/apt,97,5,38,1/12/2023,0.41,1,267,5,NA
9446656,Rental unit in Madrid,4.76,2,Bedroom,4,2,0,53526,Felipe & Pilar,Centro,Embajadores,40.40918,-3.70552,Entire home/apt,97,2,241,26/10/2023,2.46,9,178,31,VT-0000
6769374,Rental unit in Madrid,4.55,1,Bedroom,2,1,0,4190343,Ramon,Centro,Sol,40.416,-3.70809,Entire home/apt,97,6,366,1/12/2023,3.54,22,283,33,NA
6199834,Rental unit in Madrid,4.88,1,Studio,2,1,0,5298015,Diego,Retiro,Jerónimos,40.41983,-3.68797,Entire home/apt,97,2,339,9/12/2023,3.23,14,107,53,VT8918
4523822,Rental unit in Madrid,4.68,1,Bedroom,1,1,0,23452445,Carlos,Salamanca,Castellana,40.42932,-3.68441,Entire home/apt,97,1,278,3/12/2023,2.72,2,0,43,NA
1086060,Rental unit in Madrid,4.96,1,Bedroom,1,1,0,5969817,Rosario,Centro,Palacio,40.41354,-3.7079,Entire home/apt,97,5,46,8/12/2023,0.44,1,6,25,NA
506956,Rental unit in Madrid,4.92,2,Bedroom,3,1,0,1932547,Nieves,Ciudad Lineal,Concepción,40.44117,-3.64841,Entire home/apt,97,1,600,8/12/2023,6.28,1,0,84,NA
177523,Rental unit in Madrid,4.62,1,Studio,1,1,0,596469,Gabriel Avalos,Centro,Universidad,40.42855453,-3.702784061,Entire home/apt,97,1,35,19/10/2023,0.24,31,364,10,NA
53654379,Rental unit in Madrid,4.93,1,Bedroom,2,1,0,129000409,Olala Homes,Retiro,Adelfas,40.39749,-3.67002,Entire home/apt,96,1,14,9/12/2023,0.7,42,355,10,NA
53318464,Rental unit in Madrid,4.55,3,Bedroom,4,1,0,389811153,Mirela,Villaverde,Butarque,40.35256,-3.68207,Entire home/apt,96,2,80,7/12/2023,3.18,1,240,41,NA
53318108,Condo in Madrid,4.85,1,Bedroom,1,1,0,24328829,Alvaro,Centro,Justicia,40.42824,-3.70088,Entire home/apt,96,1,73,26/11/2023,2.97,6,0,35,NA
53202120,Vacation home in Madrid,4.6,2,Bedroom,3,2,0,6288128,Javier,Chamberí,Rios Rosas,40.44659,-3.70074,Entire home/apt,96,1,71,10/12/2023,2.79,13,0,39,NA
52664370,Rental unit in Madrid,4.64,1,Bedroom,1,1,0,1408525,Mad4Rent,Centro,Palacio,40.4109,-3.71084,Entire home/apt,96,3,57,27/11/2023,2.16,73,0,24,NA
52504852,Rental unit in Madrid,4.84,2,Bedroom,2,1,0,158262143,Familia R. Tellez,Centro,Palacio,40.41153,-3.71038,Entire home/apt,96,2,141,9/12/2023,6.23,6,0,83,NA
51691326,Rental unit in Madrid,4.3,2,Bedroom,2,1,0,418777861,Jose Antonio,Centro,Embajadores,40.41098,-3.69866,Entire home/apt,96,1,53,2/11/2023,1.92,1,177,20,NA
50130127,Condo in Madrid,4.95,1,Bedroom,2,1,0,77489120,Pablo,Tetuán,Almenara,40.46544,-3.69535,Entire home/apt,96,1,200,1/12/2023,6.59,15,0,87,NA
49699467,Rental unit in Madrid,4.72,1,Studio,1,1,0,390624636,Mun,Centro,Justicia,40.42251,-3.69994,Entire home/apt,96,4,96,28/11/2023,3.08,7,0,49,NA
49431475,Rental unit in Madrid,4.78,2,Bedroom,2,1,0,4190343,Ramon,Centro,Cortes,40.41594,-3.69783,Entire home/apt,96,120,18,1/10/2023,0.6,22,257,6,NA
48387783,Loft in Madrid,4.69,1,Bedroom,2,1,0,216330944,Eduardo,Centro,Universidad,40.42238,-3.70467,Entire home/apt,96,2,120,9/12/2023,5.05,1,0,86,NA
48269599,Rental unit in Madrid,4.82,1,Bedroom,1,1,0,389537871,Dan,Centro,Universidad,40.42177,-3.70549,Entire home/apt,96,2,167,3/12/2023,4.95,1,154,71,NA
48204964,Rental unit in Madrid,4.63,1,Bedroom,1,1,0,387355633,Diego,Centro,Palacio,40.41113,-3.71249,Entire home/apt,96,1,46,2/10/2023,1.38,2,341,18,VT REGISTRADA
48026713,Rental unit in Madrid,4.48,1,Studio,2,1,0,47554470,Arnaldo,Centro,Embajadores,40.40871,-3.70499,Entire home/apt,96,1,322,26/11/2023,9.32,12,347,121,NA
47883479,Rental unit in Madrid,4.1,1,Bedroom,2,1,0,377605855,MIT House,Centro,Cortes,40.41349,-3.69755,Entire home/apt,96,1,50,23/10/2023,1.79,291,333,20,VT-919
47280629,Rental unit in Madrid,4.65,1,Studio,3,1,0,47554470,Arnaldo,Centro,Palacio,40.41455,-3.71026,Entire home/apt,96,1,335,7/12/2023,9.4,12,332,123,NA
46431272,Hostel in Madrid,4.48,1,Bedroom,1,1,0,230926786,Hostal,Centro,Justicia,40.42357,-3.69998,Private room,96,1,23,12/6/2023,0.64,3,65,2,NA
45692982,Rental unit in Madrid,4.67,1,Bedroom,1,1,0,96804915,Gius,Centro,Embajadores,40.41268,-3.70724,Entire home/apt,96,1,75,20/11/2023,1.96,26,204,18,NA
43633259,Rental unit in Madrid,4.57,1,Studio,2,1,0,200171094,Monica.,Arganzuela,Delicias,40.39806,-3.69309,Entire home/apt,96,10,7,31/5/2023,0.43,7,355,4,NA
42757968,Rental unit in Madrid,4.59,1,Studio,2,1,0,149527823,Dalsy,Centro,Sol,40.41455,-3.70493,Entire home/apt,96,1,40,20/11/2023,1.65,8,0,22,NA
41780058,Rental unit in Madrid,4.86,1,Studio,1,1,0,329533276,NA,Salamanca,Recoletos,40.42843,-3.68621,Entire home/apt,96,1,70,3/12/2023,1.51,5,0,35,NA
41578738,Rental unit in Madrid,4.03,1,Bedroom,2,1,0,99018982,Juan Y Bea,Centro,Justicia,40.42102,-3.69626,Entire home/apt,96,1,39,7/10/2023,0.84,56,331,27,9014918.92
40395481,Serviced apartment in Madrid,4.43,1,Bedroom,2,1,0,216310014,Aparthotel G3,Tetuán,Castillejos,40.45758,-3.69893,Entire home/apt,96,2,28,18/11/2023,1.31,18,318,24,NA
39749298,Rental unit in Madrid,4.72,1,Bedroom,3,1,0,36503894,Marta Y Enrique,Centro,Embajadores,40.41168,-3.70624,Entire home/apt,96,1,125,5/12/2023,2.52,23,0,43,NA
39550374,Hostel in Madrid,4.71,1,Bedroom,2,1,0,303854942,Hotel Atocha Madrid,Arganzuela,Palos de Moguer,40.40671,-3.69585,Private room,96,1,73,30/8/2023,1.5,7,353,20,NA
39547263,Rental unit in Madrid,4.06,1,Bedroom,3,1,0,149257574,Apartamentos Torr,Chamartín,Prosperidad,40.44402424,-3.673644316,Entire home/apt,96,1,18,8/11/2023,0.68,14,99,9,VT11336
37957019,Rental unit in Madrid,4.9,2,Bedroom,2,1,0,287765325,Genesis,Carabanchel,San Isidro,40.39876,-3.71626,Entire home/apt,96,5,10,21/3/2020,0.19,1,0,0,NA
37593346,Rental unit in Madrid,4.59,1,Bedroom,1,1,0,96804915,Gius,Centro,Embajadores,40.41251,-3.70716,Entire home/apt,96,1,63,30/11/2023,1.2,26,208,13,NA
37305672,Rental unit in Madrid,4.36,1,Bedroom,1,1,0,107141654,Leeways,Centro,Palacio,40.42046,-3.70753,Entire home/apt,96,3,161,19/11/2023,3.03,97,95,48,VT-6954
37045880,Rental unit in Madrid,4.79,1,Bedroom,3,1,0,266302760,Ángel,Ciudad Lineal,Concepción,40.43398,-3.65796,Entire home/apt,96,3,56,11/12/2023,1.06,1,2,13,VT-12685
35232722,Rental unit in Madrid,4.75,1,Studio,1,1,1,220967331,Miguel,Centro,Sol,40.41844,-3.70299,Private room,96,90,4,12/7/2019,0.07,5,83,0,NA
34770008,Rental unit in Madrid,4.56,1,Bedroom,3,1,0,105708985,Rafael,Centro,Cortes,40.41465,-3.70243,Entire home/apt,96,3,159,23/11/2023,3.01,25,219,67,NA
32972819,Rental unit in Madrid,4.7,1,Bedroom,2,1,0,214234732,Ángel,Vicálvaro,Casco Histórico de Vicálvaro,40.403355,-3.593586,Entire home/apt,96,1,209,1/12/2023,3.66,1,0,71,NA
32096557,Rental unit in Madrid,4.98,3,Bedroom,4,1,0,127626992,Samuel,Hortaleza,Canillas,40.46371,-3.64354,Entire home/apt,96,3,47,10/12/2023,0.81,1,8,13,NA
31484882,Rental unit in Madrid,4.52,3,Bedroom,4,1,0,8244614,Mad About You,Carabanchel,Opañel,40.39695,-3.71623,Entire home/apt,96,3,51,25/10/2023,0.85,14,0,16,NA
30689478,Rental unit in Madrid,4.53,1,Bedroom,3,1,0,229715855,Huan Sheng,Centro,Universidad,40.42575,-3.70312,Entire home/apt,96,1,242,3/12/2023,3.99,2,139,80,VT-10168
30289869,Rental unit in Madrid,4.48,1,Bedroom,1,1,0,227494320,Francisco,Centro,Sol,40.41894,-3.70047,Entire home/apt,96,3,171,26/11/2023,2.8,1,45,47,NA
28331494,Rental unit in Madrid,4.49,1,Bedroom,1,1,0,213776042,Alberto,Centro,Justicia,40.42414,-3.70006,Entire home/apt,96,1,84,3/12/2023,1.32,2,307,24,VT-8988
27214598,Rental unit in Madrid,4.69,2,Bedroom,3,1,0,1807150,Alberto,Centro,Embajadores,40.41045,-3.70543,Entire home/apt,96,3,35,23/4/2023,0.54,1,0,3,NA
27066758,Hostel in Madrid,4.41,1,Bedroom,1,1,0,200964141,Hostal,Centro,Embajadores,40.41283,-3.70084,Hotel room,96,1,88,25/1/2023,1.37,8,78,1,NA
25991131,Rental unit in Madrid,4.89,2,Bedroom,3,1,0,195359083,Irina,Centro,Embajadores,40.40984,-3.70679,Entire home/apt,96,4,135,8/12/2023,2.02,2,0,35,NA
24436630,Rental unit in Madrid,4.07,2,Bedroom,4,1,0,99018982,Juan Y Bea,Salamanca,Guindalera,40.43789,-3.66517,Entire home/apt,96,1,14,25/2/2023,0.2,56,341,3,NA
23854075,Rental unit in Madrid,4.39,1,Bedroom,3,1,0,149257574,Apartamentos Torr,Chamartín,Ciudad Jardín,40.44566,-3.67269,Entire home/apt,96,1,18,19/11/2023,0.33,14,1,8,VT7492
22764702,Loft in Madrid,5,1,Bedroom,1,1,0,20325507,Javier,Salamanca,Guindalera,40.43386,-3.66744,Entire home/apt,96,2,49,3/12/2023,1.95,2,245,16,500/2020/06137
21732035,Rental unit in Madrid,4.76,2,Bedroom,2,1,0,158262143,Familia R. Tellez,Centro,Palacio,40.41261,-3.70915,Entire home/apt,96,2,342,9/12/2023,4.71,6,0,73,NA
20611507,Rental unit in Madrid,4.88,2,Bedroom,3,1,0,8132636,Carlos,Centro,Embajadores,40.40867,-3.70374,Entire home/apt,96,2,522,30/11/2023,6.84,1,11,92,NA
20347373,Loft in Madrid,4.42,2,Bedroom,1,1,0,145123279,Victor,Arganzuela,Imperial,40.41316,-3.72127,Entire home/apt,96,2,73,29/11/2023,0.96,10,268,13,NA
